"subject_id","itemA","itemB","domain_itemA","domain_itemB","trial_type_order","freesort_distance","causal_distance"
"subj_22","choose what to do","jump up and down","mind","action","causation_first",0.49,0.99
"subj_22","become hungry","jump up and down","bio","action","causation_first",0.78,0.99
"subj_22","reach for something","jump up and down","action","action","causation_first",0.06,0.98
"subj_22","get tired","jump up and down","bio","action","causation_first",0.93,0.98
"subj_22","sit down","jump up and down","action","action","causation_first",0.16,0.99
"subj_22","take a walk","jump up and down","action","action","causation_first",0.07,1
"subj_22","feel scared","hear something","bio","mind","causation_first",0.58,0.77
"subj_22","kick something","hear something","action","mind","causation_first",0.33,0.72
"subj_22","jump up and down","hear something","action","mind","causation_first",0.36,0.99
"subj_22","experience pain","hear something","bio","mind","causation_first",0.76,0.73
"subj_22","get sick","hear something","bio","mind","causation_first",0.68,1
"subj_22","see something","hear something","mind","mind","causation_first",0.16,0.99
"subj_22","think about something","hear something","mind","mind","causation_first",0.09,0.73
"subj_22","remember something","hear something","mind","mind","causation_first",0.12,0.99
"subj_22","choose what to do","hear something","mind","mind","causation_first",0.06,1
"subj_22","become hungry","hear something","bio","mind","causation_first",0.64,0.99
"subj_22","reach for something","hear something","action","mind","causation_first",0.52,0.97
"subj_22","get tired","hear something","bio","mind","causation_first",0.79,0.98
"subj_22","sit down","hear something","action","mind","causation_first",0.53,0.28
"subj_22","take a walk","hear something","action","mind","causation_first",0.49,0.01
"subj_22","feel scared","experience pain","bio","bio","causation_first",0.08,1
"subj_22","kick something","experience pain","action","bio","causation_first",0.49,0.24
"subj_22","jump up and down","experience pain","action","bio","causation_first",0.64,0.26
"subj_22","hear something","experience pain","mind","bio","causation_first",0.76,1
"subj_22","get sick","experience pain","bio","bio","causation_first",0.1,0
"subj_22","see something","experience pain","mind","bio","causation_first",0.97,0.75
"subj_22","think about something","experience pain","mind","bio","causation_first",0.93,1
"subj_22","remember something","experience pain","mind","bio","causation_first",0.92,0.26
"subj_22","choose what to do","experience pain","mind","bio","causation_first",0.75,1
"subj_22","become hungry","experience pain","bio","bio","causation_first",0.35,0.23
"subj_22","reach for something","experience pain","action","bio","causation_first",0.65,0.25
"subj_22","get tired","experience pain","bio","bio","causation_first",0.42,0.98
"subj_22","sit down","experience pain","action","bio","causation_first",0.45,0.76
"subj_22","take a walk","experience pain","action","bio","causation_first",0.56,0.25
"subj_22","feel scared","get sick","bio","bio","causation_first",0.09,1
"subj_22","kick something","get sick","action","bio","causation_first",0.35,1
"subj_22","jump up and down","get sick","action","bio","causation_first",0.49,1
"subj_22","hear something","get sick","mind","bio","causation_first",0.68,0.99
"subj_22","experience pain","get sick","bio","bio","causation_first",0.1,0.26
"subj_22","see something","get sick","mind","bio","causation_first",0.92,0.23
"subj_22","think about something","get sick","mind","bio","causation_first",0.86,0.25
"subj_22","remember something","get sick","mind","bio","causation_first",0.82,1
"subj_22","choose what to do","get sick","mind","bio","causation_first",0.71,1
"subj_22","become hungry","get sick","bio","bio","causation_first",0.47,0.74
"subj_22","reach for something","get sick","action","bio","causation_first",0.47,1
"subj_22","get tired","get sick","bio","bio","causation_first",0.57,0.23
"subj_22","sit down","get sick","action","bio","causation_first",0.28,1
"subj_22","take a walk","get sick","action","bio","causation_first",0.38,1
"subj_22","feel scared","see something","bio","mind","causation_first",0.8,0.73
"subj_22","kick something","see something","action","mind","causation_first",0.58,0.99
"subj_22","jump up and down","see something","action","mind","causation_first",0.6,1
"subj_22","hear something","see something","mind","mind","causation_first",0.16,0.73
"subj_22","experience pain","see something","bio","mind","causation_first",0.97,0.75
"subj_22","get sick","see something","bio","mind","causation_first",0.92,0.76
"subj_22","think about something","see something","mind","mind","causation_first",0.03,0.25
"subj_22","remember something","see something","mind","mind","causation_first",0.21,0.24
"subj_22","choose what to do","see something","mind","mind","causation_first",0.13,0.72
"subj_22","become hungry","see something","bio","mind","causation_first",0.76,0.76
"subj_22","reach for something","see something","action","mind","causation_first",0.75,0.73
"subj_22","get tired","see something","bio","mind","causation_first",0.9,0.76
"subj_22","sit down","see something","action","mind","causation_first",0.78,0.5
"subj_22","take a walk","see something","action","mind","causation_first",0.74,0.23
"subj_22","feel scared","think about something","bio","mind","causation_first",0.76,0
"subj_22","kick something","think about something","action","mind","causation_first",0.49,0.25
"subj_22","jump up and down","think about something","action","mind","causation_first",0.49,0.25
"subj_22","hear something","think about something","mind","mind","causation_first",0.09,0
"subj_22","experience pain","think about something","bio","mind","causation_first",0.93,0
"subj_22","get sick","think about something","bio","mind","causation_first",0.86,0
"subj_22","see something","think about something","mind","mind","causation_first",0.03,0
"subj_22","remember something","think about something","mind","mind","causation_first",0.09,0
"subj_22","choose what to do","think about something","mind","mind","causation_first",0.13,0
"subj_22","become hungry","think about something","bio","mind","causation_first",0.78,0
"subj_22","reach for something","think about something","action","mind","causation_first",0.64,0
"subj_22","get tired","think about something","bio","mind","causation_first",0.92,0.25
"subj_22","sit down","think about something","action","mind","causation_first",0.69,0.26
"subj_22","take a walk","think about something","action","mind","causation_first",0.64,0
"subj_22","feel scared","remember something","bio","mind","causation_first",0.74,0.24
"subj_22","kick something","remember something","action","mind","causation_first",0.4,0.26
"subj_22","jump up and down","remember something","action","mind","causation_first",0.36,0.25
"subj_22","hear something","remember something","mind","mind","causation_first",0.12,0.01
"subj_22","experience pain","remember something","bio","mind","causation_first",0.92,0.25
"subj_22","get sick","remember something","bio","mind","causation_first",0.82,0.25
"subj_22","see something","remember something","mind","mind","causation_first",0.21,0
"subj_22","think about something","remember something","mind","mind","causation_first",0.09,0
"subj_22","choose what to do","remember something","mind","mind","causation_first",0.25,0.01
"subj_22","become hungry","remember something","bio","mind","causation_first",0.84,0.26
"subj_22","reach for something","remember something","action","mind","causation_first",0.51,0.26
"subj_22","get tired","remember something","bio","mind","causation_first",1,0.25
"subj_22","sit down","remember something","action","mind","causation_first",0.58,0.26
"subj_22","take a walk","remember something","action","mind","causation_first",0.52,0.25
"subj_22","feel scared","choose what to do","bio","mind","causation_first",0.59,0.24
"subj_22","kick something","choose what to do","action","mind","causation_first",0.43,1
"subj_22","jump up and down","choose what to do","action","mind","causation_first",0.49,0.98
"subj_22","hear something","choose what to do","mind","mind","causation_first",0.06,0.24
"subj_22","experience pain","choose what to do","bio","mind","causation_first",0.75,0.24
"subj_22","get sick","choose what to do","bio","mind","causation_first",0.71,0.27
"subj_22","see something","choose what to do","mind","mind","causation_first",0.13,0.23
"subj_22","think about something","choose what to do","mind","mind","causation_first",0.13,0.22
"subj_22","remember something","choose what to do","mind","mind","causation_first",0.25,0.21
"subj_22","become hungry","choose what to do","bio","mind","causation_first",0.56,0.24
"subj_22","reach for something","choose what to do","action","mind","causation_first",0.64,1
"subj_22","get tired","choose what to do","bio","mind","causation_first",0.7,0.99
"subj_22","sit down","choose what to do","action","mind","causation_first",0.63,1
"subj_22","take a walk","choose what to do","action","mind","causation_first",0.61,0.23
"subj_22","feel scared","become hungry","bio","bio","causation_first",0.3,1
"subj_22","kick something","become hungry","action","bio","causation_first",0.62,1
"subj_22","jump up and down","become hungry","action","bio","causation_first",0.78,1
"subj_22","hear something","become hungry","mind","bio","causation_first",0.64,0.25
"subj_22","experience pain","become hungry","bio","bio","causation_first",0.35,1
"subj_22","get sick","become hungry","bio","bio","causation_first",0.47,0.75
"subj_22","see something","become hungry","mind","bio","causation_first",0.76,0.24
"subj_22","think about something","become hungry","mind","bio","causation_first",0.78,0.25
"subj_22","remember something","become hungry","mind","bio","causation_first",0.84,0.25
"subj_22","choose what to do","become hungry","mind","bio","causation_first",0.56,1
"subj_22","reach for something","become hungry","action","bio","causation_first",0.85,0.99
"subj_22","get tired","become hungry","bio","bio","causation_first",0.07,0.76
"subj_22","sit down","become hungry","action","bio","causation_first",0.7,1
"subj_22","take a walk","become hungry","action","bio","causation_first",0.77,0.24
"subj_22","feel scared","reach for something","bio","action","causation_first",0.53,1
"subj_22","kick something","reach for something","action","action","causation_first",0.16,1
"subj_22","jump up and down","reach for something","action","action","causation_first",0.06,1
"subj_22","hear something","reach for something","mind","action","causation_first",0.52,0.23
"subj_22","experience pain","reach for something","bio","action","causation_first",0.65,0.24
"subj_22","get sick","reach for something","bio","action","causation_first",0.47,1
"subj_22","see something","reach for something","mind","action","causation_first",0.75,0
"subj_22","think about something","reach for something","mind","action","causation_first",0.64,0.24
"subj_22","remember something","reach for something","mind","action","causation_first",0.51,0.25
"subj_22","choose what to do","reach for something","mind","action","causation_first",0.64,0.25
"subj_22","become hungry","reach for something","bio","action","causation_first",0.85,0.25
"subj_22","get tired","reach for something","bio","action","causation_first",1,1
"subj_22","sit down","reach for something","action","action","causation_first",0.11,0.24
"subj_22","take a walk","reach for something","action","action","causation_first",0,0.99
"subj_22","feel scared","get tired","bio","bio","causation_first",0.42,0.76
"subj_22","kick something","get tired","action","bio","causation_first",0.77,0.73
"subj_22","jump up and down","get tired","action","bio","causation_first",0.93,0.25
"subj_22","hear something","get tired","mind","bio","causation_first",0.79,1
"subj_22","experience pain","get tired","bio","bio","causation_first",0.42,0.25
"subj_22","get sick","get tired","bio","bio","causation_first",0.57,0.01
"subj_22","see something","get tired","mind","bio","causation_first",0.9,0.75
"subj_22","think about something","get tired","mind","bio","causation_first",0.92,0.76
"subj_22","remember something","get tired","mind","bio","causation_first",1,0.99
"subj_22","choose what to do","get tired","mind","bio","causation_first",0.7,1
"subj_22","become hungry","get tired","bio","bio","causation_first",0.07,0.99
"subj_22","reach for something","get tired","action","bio","causation_first",1,0.99
"subj_22","sit down","get tired","action","bio","causation_first",0.84,0.76
"subj_22","take a walk","get tired","action","bio","causation_first",0.92,0.23
"subj_22","feel scared","sit down","bio","action","causation_first",0.35,0.75
"subj_22","kick something","sit down","action","action","causation_first",0.11,1
"subj_22","jump up and down","sit down","action","action","causation_first",0.16,1
"subj_22","hear something","sit down","mind","action","causation_first",0.53,0.98
"subj_22","experience pain","sit down","bio","action","causation_first",0.45,0.23
"subj_22","get sick","sit down","bio","action","causation_first",0.28,0.26
"subj_22","see something","sit down","mind","action","causation_first",0.78,1
"subj_22","think about something","sit down","mind","action","causation_first",0.69,0.25
"subj_22","remember something","sit down","mind","action","causation_first",0.58,0.25
"subj_22","choose what to do","sit down","mind","action","causation_first",0.63,0.76
"subj_22","become hungry","sit down","bio","action","causation_first",0.7,0.76
"subj_22","reach for something","sit down","action","action","causation_first",0.11,1
"subj_22","get tired","sit down","bio","action","causation_first",0.84,0
"subj_22","take a walk","sit down","action","action","causation_first",0.02,0.99
"subj_22","feel scared","take a walk","bio","action","causation_first",0.44,0.75
"subj_22","kick something","take a walk","action","action","causation_first",0.1,1
"subj_22","jump up and down","take a walk","action","action","causation_first",0.07,0.97
"subj_22","hear something","take a walk","mind","action","causation_first",0.49,0.76
"subj_22","experience pain","take a walk","bio","action","causation_first",0.56,0.99
"subj_22","get sick","take a walk","bio","action","causation_first",0.38,0.76
"subj_22","see something","take a walk","mind","action","causation_first",0.74,0.25
"subj_22","think about something","take a walk","mind","action","causation_first",0.64,0.25
"subj_22","remember something","take a walk","mind","action","causation_first",0.52,0.24
"subj_22","choose what to do","take a walk","mind","action","causation_first",0.61,0.26
"subj_22","become hungry","take a walk","bio","action","causation_first",0.77,1
"subj_22","reach for something","take a walk","action","action","causation_first",0,1
"subj_22","get tired","take a walk","bio","action","causation_first",0.92,0.74
"subj_22","sit down","take a walk","action","action","causation_first",0.02,1
"subj_23","hear something","experience pain","mind","bio","causation_second",0.76,0.23
"subj_23","sit down","experience pain","action","bio","causation_second",0.57,0.5
"subj_23","feel scared","experience pain","bio","bio","causation_second",0.06,0.13
"subj_23","kick something","experience pain","action","bio","causation_second",0.74,0.13
"subj_23","get sick","experience pain","bio","bio","causation_second",0.08,0.15
"subj_23","jump up and down","experience pain","action","bio","causation_second",0.78,0.13
"subj_23","remember something","experience pain","mind","bio","causation_second",0.32,0.24
"subj_23","become hungry","experience pain","bio","bio","causation_second",0.51,0.13
"subj_23","see something","experience pain","mind","bio","causation_second",0.84,0.14
"subj_23","reach for something","experience pain","action","bio","causation_second",0.45,0.12
"subj_23","get tired","experience pain","bio","bio","causation_second",0.94,0.26
"subj_23","think about something","experience pain","mind","bio","causation_second",0.48,0.14
"subj_23","take a walk","experience pain","action","bio","causation_second",0.6,0.24
"subj_23","choose what to do","experience pain","mind","bio","causation_second",0.9,0.24
"subj_23","experience pain","hear something","bio","mind","causation_second",0.76,0.5
"subj_23","sit down","hear something","action","mind","causation_second",0.3,0.26
"subj_23","feel scared","hear something","bio","mind","causation_second",0.67,0.23
"subj_23","kick something","hear something","action","mind","causation_second",0.78,0.22
"subj_23","get sick","hear something","bio","mind","causation_second",0.57,0.24
"subj_23","jump up and down","hear something","action","mind","causation_second",0.94,0.29
"subj_23","remember something","hear something","mind","mind","causation_second",0.91,0.37
"subj_23","become hungry","hear something","bio","mind","causation_second",0.39,0.72
"subj_23","see something","hear something","mind","mind","causation_second",0.08,0.24
"subj_23","reach for something","hear something","action","mind","causation_second",0.27,0.51
"subj_23","get tired","hear something","bio","mind","causation_second",0.44,0.5
"subj_23","think about something","hear something","mind","mind","causation_second",1,0.5
"subj_23","take a walk","hear something","action","mind","causation_second",0.79,0.19
"subj_23","choose what to do","hear something","mind","mind","causation_second",0.89,0.23
"subj_23","experience pain","sit down","bio","action","causation_second",0.57,0.09
"subj_23","hear something","sit down","mind","action","causation_second",0.3,0.42
"subj_23","feel scared","sit down","bio","action","causation_second",0.56,0.13
"subj_23","kick something","sit down","action","action","causation_second",0.38,0.25
"subj_23","get sick","sit down","bio","action","causation_second",0.42,0.1
"subj_23","jump up and down","sit down","action","action","causation_second",0.54,0.12
"subj_23","remember something","sit down","mind","action","causation_second",0.56,0.26
"subj_23","become hungry","sit down","bio","action","causation_second",0,0.14
"subj_23","see something","sit down","mind","action","causation_second",0.25,0.23
"subj_23","reach for something","sit down","action","action","causation_second",0.04,0.32
"subj_23","get tired","sit down","bio","action","causation_second",0.27,0.16
"subj_23","think about something","sit down","mind","action","causation_second",0.63,0.23
"subj_23","take a walk","sit down","action","action","causation_second",0.39,0.25
"subj_23","choose what to do","sit down","mind","action","causation_second",0.51,0.13
"subj_23","experience pain","feel scared","bio","bio","causation_second",0.06,0.18
"subj_23","hear something","feel scared","mind","bio","causation_second",0.67,0.25
"subj_23","sit down","feel scared","action","bio","causation_second",0.56,0.85
"subj_23","kick something","feel scared","action","bio","causation_second",0.82,0.36
"subj_23","get sick","feel scared","bio","bio","causation_second",0.04,0.24
"subj_23","jump up and down","feel scared","action","bio","causation_second",0.89,0.22
"subj_23","remember something","feel scared","mind","bio","causation_second",0.47,0.21
"subj_23","become hungry","feel scared","bio","bio","causation_second",0.53,0.96
"subj_23","see something","feel scared","mind","bio","causation_second",0.78,0.15
"subj_23","reach for something","feel scared","action","bio","causation_second",0.43,0.25
"subj_23","get tired","feel scared","bio","bio","causation_second",0.94,0.88
"subj_23","think about something","feel scared","mind","bio","causation_second",0.62,0.22
"subj_23","take a walk","feel scared","action","bio","causation_second",0.7,0.62
"subj_23","choose what to do","feel scared","mind","bio","causation_second",0.98,0.3
"subj_23","experience pain","kick something","bio","action","causation_second",0.74,0.73
"subj_23","hear something","kick something","mind","action","causation_second",0.78,0.12
"subj_23","sit down","kick something","action","action","causation_second",0.38,0.75
"subj_23","feel scared","kick something","bio","action","causation_second",0.82,0.14
"subj_23","get sick","kick something","bio","action","causation_second",0.68,0.75
"subj_23","jump up and down","kick something","action","action","causation_second",0.07,0.24
"subj_23","remember something","kick something","mind","action","causation_second",0.45,0.72
"subj_23","become hungry","kick something","bio","action","causation_second",0.31,0.69
"subj_23","see something","kick something","mind","action","causation_second",0.68,0.21
"subj_23","reach for something","kick something","action","action","causation_second",0.48,0.67
"subj_23","get tired","kick something","bio","action","causation_second",0.43,0.75
"subj_23","think about something","kick something","mind","action","causation_second",0.4,0.66
"subj_23","take a walk","kick something","action","action","causation_second",0.06,0.49
"subj_23","choose what to do","kick something","mind","action","causation_second",0.06,0.67
"subj_23","experience pain","get sick","bio","bio","causation_second",0.08,0.26
"subj_23","hear something","get sick","mind","bio","causation_second",0.57,0.98
"subj_23","sit down","get sick","action","bio","causation_second",0.42,0.87
"subj_23","feel scared","get sick","bio","bio","causation_second",0.04,0.86
"subj_23","kick something","get sick","action","bio","causation_second",0.68,0.62
"subj_23","jump up and down","get sick","action","bio","causation_second",0.76,0.62
"subj_23","remember something","get sick","mind","bio","causation_second",0.39,0.88
"subj_23","become hungry","get sick","bio","bio","causation_second",0.38,0.37
"subj_23","see something","get sick","mind","bio","causation_second",0.66,0.98
"subj_23","reach for something","get sick","action","bio","causation_second",0.29,0.87
"subj_23","get tired","get sick","bio","bio","causation_second",0.8,0.33
"subj_23","think about something","get sick","mind","bio","causation_second",0.54,0.89
"subj_23","take a walk","get sick","action","bio","causation_second",0.57,0.36
"subj_23","choose what to do","get sick","mind","bio","causation_second",0.85,0.27
"subj_23","experience pain","jump up and down","bio","action","causation_second",0.78,0.39
"subj_23","hear something","jump up and down","mind","action","causation_second",0.94,0.25
"subj_23","sit down","jump up and down","action","action","causation_second",0.54,0.38
"subj_23","feel scared","jump up and down","bio","action","causation_second",0.89,0.13
"subj_23","kick something","jump up and down","action","action","causation_second",0.07,0.36
"subj_23","get sick","jump up and down","bio","action","causation_second",0.76,0.89
"subj_23","remember something","jump up and down","mind","action","causation_second",0.42,0.22
"subj_23","become hungry","jump up and down","bio","action","causation_second",0.45,0.5
"subj_23","see something","jump up and down","mind","action","causation_second",0.85,0.22
"subj_23","reach for something","jump up and down","action","action","causation_second",0.62,0.35
"subj_23","get tired","jump up and down","bio","action","causation_second",0.6,0.95
"subj_23","think about something","jump up and down","mind","action","causation_second",0.33,0.32
"subj_23","take a walk","jump up and down","action","action","causation_second",0.09,0.32
"subj_23","choose what to do","jump up and down","mind","action","causation_second",0.09,0.24
"subj_23","experience pain","remember something","bio","mind","causation_second",0.32,0.34
"subj_23","hear something","remember something","mind","mind","causation_second",0.91,0.3
"subj_23","sit down","remember something","action","mind","causation_second",0.56,0.47
"subj_23","feel scared","remember something","bio","mind","causation_second",0.47,0.47
"subj_23","kick something","remember something","action","mind","causation_second",0.45,0.37
"subj_23","get sick","remember something","bio","mind","causation_second",0.39,0.37
"subj_23","jump up and down","remember something","action","mind","causation_second",0.42,0.75
"subj_23","become hungry","remember something","bio","mind","causation_second",0.46,0.24
"subj_23","see something","remember something","mind","mind","causation_second",0.91,0.24
"subj_23","reach for something","remember something","action","mind","causation_second",0.53,0.34
"subj_23","get tired","remember something","bio","mind","causation_second",0.85,0.76
"subj_23","think about something","remember something","mind","mind","causation_second",0.05,0.23
"subj_23","take a walk","remember something","action","mind","causation_second",0.28,0.24
"subj_23","choose what to do","remember something","mind","mind","causation_second",0.59,0.24
"subj_23","experience pain","become hungry","bio","bio","causation_second",0.51,0.24
"subj_23","hear something","become hungry","mind","bio","causation_second",0.39,0.28
"subj_23","sit down","become hungry","action","bio","causation_second",0,0.36
"subj_23","feel scared","become hungry","bio","bio","causation_second",0.53,0.5
"subj_23","kick something","become hungry","action","bio","causation_second",0.31,0.5
"subj_23","get sick","become hungry","bio","bio","causation_second",0.38,0.23
"subj_23","jump up and down","become hungry","action","bio","causation_second",0.45,0.08
"subj_23","remember something","become hungry","mind","bio","causation_second",0.46,0.21
"subj_23","see something","become hungry","mind","bio","causation_second",0.35,0.13
"subj_23","reach for something","become hungry","action","bio","causation_second",0.07,0.37
"subj_23","get tired","become hungry","bio","bio","causation_second",0.33,0.3
"subj_23","think about something","become hungry","mind","bio","causation_second",0.53,0.24
"subj_23","take a walk","become hungry","action","bio","causation_second",0.29,0.13
"subj_23","choose what to do","become hungry","mind","bio","causation_second",0.45,0.37
"subj_23","experience pain","see something","bio","mind","causation_second",0.84,0.32
"subj_23","hear something","see something","mind","mind","causation_second",0.08,0.5
"subj_23","sit down","see something","action","mind","causation_second",0.25,0.5
"subj_23","feel scared","see something","bio","mind","causation_second",0.78,0.34
"subj_23","kick something","see something","action","mind","causation_second",0.68,0.49
"subj_23","get sick","see something","bio","mind","causation_second",0.66,0.5
"subj_23","jump up and down","see something","action","mind","causation_second",0.85,0.37
"subj_23","remember something","see something","mind","mind","causation_second",0.91,0.29
"subj_23","become hungry","see something","bio","mind","causation_second",0.35,0.25
"subj_23","reach for something","see something","action","mind","causation_second",0.29,0.24
"subj_23","get tired","see something","bio","mind","causation_second",0.27,0.38
"subj_23","think about something","see something","mind","mind","causation_second",0.98,0.5
"subj_23","take a walk","see something","action","mind","causation_second",0.73,0.15
"subj_23","choose what to do","see something","mind","mind","causation_second",0.77,0.15
"subj_23","experience pain","reach for something","bio","action","causation_second",0.45,0.11
"subj_23","hear something","reach for something","mind","action","causation_second",0.27,0.03
"subj_23","sit down","reach for something","action","action","causation_second",0.04,0.31
"subj_23","feel scared","reach for something","bio","action","causation_second",0.43,0.02
"subj_23","kick something","reach for something","action","action","causation_second",0.48,0.03
"subj_23","get sick","reach for something","bio","action","causation_second",0.29,0.11
"subj_23","jump up and down","reach for something","action","action","causation_second",0.62,0.11
"subj_23","remember something","reach for something","mind","action","causation_second",0.53,0.11
"subj_23","become hungry","reach for something","bio","action","causation_second",0.07,0.2
"subj_23","see something","reach for something","mind","action","causation_second",0.29,0
"subj_23","get tired","reach for something","bio","action","causation_second",0.41,0.04
"subj_23","think about something","reach for something","mind","action","causation_second",0.62,0.11
"subj_23","take a walk","reach for something","action","action","causation_second",0.45,0.12
"subj_23","choose what to do","reach for something","mind","action","causation_second",0.62,0.13
"subj_23","experience pain","get tired","bio","bio","causation_second",0.94,0.61
"subj_23","hear something","get tired","mind","bio","causation_second",0.44,0.69
"subj_23","sit down","get tired","action","bio","causation_second",0.27,0.3
"subj_23","feel scared","get tired","bio","bio","causation_second",0.94,0.69
"subj_23","kick something","get tired","action","bio","causation_second",0.43,0.34
"subj_23","get sick","get tired","bio","bio","causation_second",0.8,0.11
"subj_23","jump up and down","get tired","action","bio","causation_second",0.6,0.13
"subj_23","remember something","get tired","mind","bio","causation_second",0.85,0.73
"subj_23","become hungry","get tired","bio","bio","causation_second",0.33,0.5
"subj_23","see something","get tired","mind","bio","causation_second",0.27,0.63
"subj_23","reach for something","get tired","action","bio","causation_second",0.41,0.72
"subj_23","think about something","get tired","mind","bio","causation_second",0.87,0.51
"subj_23","take a walk","get tired","action","bio","causation_second",0.54,0.22
"subj_23","choose what to do","get tired","mind","bio","causation_second",0.47,0.5
"subj_23","experience pain","think about something","bio","mind","causation_second",0.48,0.21
"subj_23","hear something","think about something","mind","mind","causation_second",1,0.33
"subj_23","sit down","think about something","action","mind","causation_second",0.63,0.36
"subj_23","feel scared","think about something","bio","mind","causation_second",0.62,0.36
"subj_23","kick something","think about something","action","mind","causation_second",0.4,0.5
"subj_23","get sick","think about something","bio","mind","causation_second",0.54,0.13
"subj_23","jump up and down","think about something","action","mind","causation_second",0.33,0.5
"subj_23","remember something","think about something","mind","mind","causation_second",0.05,0.23
"subj_23","become hungry","think about something","bio","mind","causation_second",0.53,0.13
"subj_23","see something","think about something","mind","mind","causation_second",0.98,0
"subj_23","reach for something","think about something","action","mind","causation_second",0.62,0.15
"subj_23","get tired","think about something","bio","mind","causation_second",0.87,0.25
"subj_23","take a walk","think about something","action","mind","causation_second",0.24,0.14
"subj_23","choose what to do","think about something","mind","mind","causation_second",0.51,0.14
"subj_23","experience pain","take a walk","bio","action","causation_second",0.6,0.18
"subj_23","hear something","take a walk","mind","action","causation_second",0.79,0.19
"subj_23","sit down","take a walk","action","action","causation_second",0.39,0.7
"subj_23","feel scared","take a walk","bio","action","causation_second",0.7,0.24
"subj_23","kick something","take a walk","action","action","causation_second",0.06,0.61
"subj_23","get sick","take a walk","bio","action","causation_second",0.57,0.64
"subj_23","jump up and down","take a walk","action","action","causation_second",0.09,0.37
"subj_23","remember something","take a walk","mind","action","causation_second",0.28,0.36
"subj_23","become hungry","take a walk","bio","action","causation_second",0.29,0.5
"subj_23","see something","take a walk","mind","action","causation_second",0.73,0.51
"subj_23","reach for something","take a walk","action","action","causation_second",0.45,0.5
"subj_23","get tired","take a walk","bio","action","causation_second",0.54,0.7
"subj_23","think about something","take a walk","mind","action","causation_second",0.24,0.29
"subj_23","choose what to do","take a walk","mind","action","causation_second",0.21,0.13
"subj_23","experience pain","choose what to do","bio","mind","causation_second",0.9,0.13
"subj_23","hear something","choose what to do","mind","mind","causation_second",0.89,0.13
"subj_23","sit down","choose what to do","action","mind","causation_second",0.51,0.11
"subj_23","feel scared","choose what to do","bio","mind","causation_second",0.98,0.12
"subj_23","kick something","choose what to do","action","mind","causation_second",0.06,0.13
"subj_23","get sick","choose what to do","bio","mind","causation_second",0.85,0.12
"subj_23","jump up and down","choose what to do","action","mind","causation_second",0.09,0.24
"subj_23","remember something","choose what to do","mind","mind","causation_second",0.59,0.12
"subj_23","become hungry","choose what to do","bio","mind","causation_second",0.45,0.13
"subj_23","see something","choose what to do","mind","mind","causation_second",0.77,0.13
"subj_23","reach for something","choose what to do","action","mind","causation_second",0.62,0.13
"subj_23","get tired","choose what to do","bio","mind","causation_second",0.47,0.11
"subj_23","think about something","choose what to do","mind","mind","causation_second",0.51,0.17
"subj_23","take a walk","choose what to do","action","mind","causation_second",0.21,0.12
"subj_24","jump up and down","see something","action","mind","causation_first",0.27,0.24
"subj_24","become hungry","see something","bio","mind","causation_first",0.59,0.14
"subj_24","choose what to do","see something","mind","mind","causation_first",0.13,0.22
"subj_24","experience pain","see something","bio","mind","causation_first",0.4,0.05
"subj_24","remember something","see something","mind","mind","causation_first",0.41,0.11
"subj_24","kick something","see something","action","mind","causation_first",0.51,0.27
"subj_24","hear something","see something","mind","mind","causation_first",0.15,0.12
"subj_24","get tired","see something","bio","mind","causation_first",0.3,0.01
"subj_24","feel scared","see something","bio","mind","causation_first",0.04,0
"subj_24","sit down","see something","action","mind","causation_first",0.27,0.24
"subj_24","get sick","see something","bio","mind","causation_first",0.37,0.11
"subj_24","think about something","see something","mind","mind","causation_first",0.27,0.14
"subj_24","reach for something","see something","action","mind","causation_first",0.02,0.25
"subj_24","take a walk","see something","action","mind","causation_first",0.44,0
"subj_24","see something","jump up and down","mind","action","causation_first",0.27,0
"subj_24","become hungry","jump up and down","bio","action","causation_first",0.72,0.24
"subj_24","choose what to do","jump up and down","mind","action","causation_first",0.16,0.49
"subj_24","experience pain","jump up and down","bio","action","causation_first",0.01,0
"subj_24","remember something","jump up and down","mind","action","causation_first",0.45,0.23
"subj_24","kick something","jump up and down","action","action","causation_first",0.06,0
"subj_24","hear something","jump up and down","mind","action","causation_first",0.25,0
"subj_24","get tired","jump up and down","bio","action","causation_first",0.62,0.24
"subj_24","feel scared","jump up and down","bio","action","causation_first",0.05,0
"subj_24","sit down","jump up and down","action","action","causation_first",0.67,0.86
"subj_24","get sick","jump up and down","bio","action","causation_first",0.13,0.76
"subj_24","think about something","jump up and down","mind","action","causation_first",0.45,0.21
"subj_24","reach for something","jump up and down","action","action","causation_first",0.47,0.24
"subj_24","take a walk","jump up and down","action","action","causation_first",0.65,0.25
"subj_24","see something","become hungry","mind","bio","causation_first",0.59,0.01
"subj_24","jump up and down","become hungry","action","bio","causation_first",0.72,0.09
"subj_24","choose what to do","become hungry","mind","bio","causation_first",0.85,0.3
"subj_24","experience pain","become hungry","bio","bio","causation_first",0.91,0.23
"subj_24","remember something","become hungry","mind","bio","causation_first",0.08,0.23
"subj_24","kick something","become hungry","action","bio","causation_first",0.82,0.75
"subj_24","hear something","become hungry","mind","bio","causation_first",0.31,0.2
"subj_24","get tired","become hungry","bio","bio","causation_first",0.24,0.1
"subj_24","feel scared","become hungry","bio","bio","causation_first",0.68,0.24
"subj_24","sit down","become hungry","action","bio","causation_first",0.43,0.23
